userId,contentId,contentConsumeOrder,subSectorId,subSectorName,themeTagId,subThemeTagsIds,regionTagsIds
user-055120,1149892,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055121,1108603,0,1,Info National,13,[102],[]
user-055121,1023498,1,3,Québec,18,[65],[9]
user-055122,696484,0,1,Info National,2,"[71, 151]",[]
user-055123,1149653,0,1,Info National,5,[84],[8]
user-055123,1149664,1,1,Info National,18,[347],[16]
user-055123,1149660,2,1,Info National,13,"[101, 266]",[]
user-055123,1149647,3,2,Grand Montréal,18,[204],[8]
user-055123,1149644,4,1,Info National,5,[244],[]
user-055133,1149996,4,1,Info National,13,"[71, 102]",[]
user-055134,1149653,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055134,1149883,1,1,Info National,13,[102],[]
user-055134,1149928,2,1,Info National,5,[84],[8]
user-055135,1149458,0,1,Info National,2,[],[]
user-055136,1149883,0,3,Québec,17,[355],[9]
user-055137,1149671,0,1,Info National,2,"[173, 204]",[]
user-055138,1148570,0,3,Québec,18,[65],[9]
user-055138,1149614,1,1,Info National,13,"[102, 209]",[]
user-055138,1149892,2,1,Info National,2,"[173, 462]",[]
user-055155,1149675,2,3,Québec,8,[54],[9]
user-055156,1148570,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055156,1007292,1,1,Info National,13,[102],[]
user-055157,1149955,0,1,Info National,5,[84],[8]
user-055157,1149892,1,1,Info National,2,"[173, 204]",[]
user-055157,1149967,2,1,Info National,2,"[173, 462]",[]
user-055158,1149729,0,1,Info National,2,"[71, 151]",[]
user-055158,1149614,1,1,Info National,5,[84],[8]
user-055159,1149671,0,24,Toronto,18,[204],"[26, 27, 28]"
user-055159,1149892,1,1,Info National,18,[347],[16]
user-055175,1149911,0,1,Info National,13,"[71, 102]",[]
user-055175,1149704,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055176,1149599,0,1,Info National,13,[102],[]
user-055176,1149799,1,1,Info National,5,[84],[8]
user-055176,1149671,2,1,Info National,5,[84],[8]
user-055176,1149679,3,1,Info National,18,[347],[16]
user-055176,1149594,4,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-055177,1149364,0,1,Info National,5,"[1, 148]",[]
user-055177,1078118,1,2,Grand Montréal,18,[204],[8]
user-055178,1149671,0,2,Grand Montréal,17,[178],[8]
user-055193,1149671,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055193,1149578,1,1,Info National,2,"[148, 162]",[]
user-055193,1149635,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-055193,1149554,3,1,Info National,13,[102],[]
user-055193,1149892,4,1,Info National,5,[84],[8]
user-055193,1149614,5,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-055193,1149961,6,3,Québec,6,[270],[9]
user-055193,1149892,7,1,Info National,2,"[173, 462]",[]
user-055193,1149663,8,1,Info National,2,"[1, 148, 151, 211]",[]
user-055193,1149966,9,1,Info National,2,"[71, 151]",[]
user-055209,1149623,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055209,1149592,2,1,Info National,2,"[148, 162]",[]
user-055209,1149672,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-055209,1149757,4,1,Info National,13,[102],[]
user-055209,1149675,5,1,Info National,5,[84],[8]
user-055210,1149671,0,3,Québec,18,[65],[9]
user-055210,1149599,1,1,Info National,2,"[173, 462]",[]
user-055211,1149927,0,54,Espaces autochtones,17,[96],[]
user-055211,1149892,1,1,Info National,2,"[71, 151]",[]
user-055211,1149945,2,1,Info National,5,[84],[8]
user-055227,1149553,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055227,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055227,1149927,2,1,Info National,13,[102],[]
user-055228,1149878,0,1,Info National,5,[84],[8]
user-055228,1148163,1,9,Ottawa–Gatineau,17,[203],[12]
user-055228,1083086,2,3,Québec,6,[270],[9]
user-055229,1149946,0,3,Québec,18,[65],[9]
user-055229,1149074,1,1,Info National,5,[84],[8]
user-055230,1149599,0,1,Info National,18,[347],[16]
user-055230,1149671,1,1,Info National,15,[65],[]
user-055242,1149607,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055242,1149558,1,1,Info National,13,[102],[]
user-055242,1149442,2,1,Info National,5,[84],[8]
user-055243,1147116,0,1,Info National,2,[],[]
user-055243,1147118,1,3,Québec,18,[65],[9]
user-055244,1149553,0,1,Info National,13,"[102, 209]",[]
user-055244,1149599,1,1,Info National,2,"[173, 462]",[]
user-055244,1149623,2,1,Info National,5,[84],[8]
user-055245,1149671,0,1,Info National,15,[65],[]
user-055245,1149784,1,2,Grand Montréal,18,[204],[8]
user-055262,1149955,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055262,1149996,3,1,Info National,2,"[148, 162]",[]
user-055263,1149671,0,1,Info National,13,"[71, 102]",[]
user-055264,1149448,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055264,1149944,1,1,Info National,13,[102],[]
user-055264,1149961,2,3,Québec,18,[],[9]
user-055265,1148570,0,9,Ottawa–Gatineau,18,[204],[12]
user-055265,1149704,1,1,Info National,5,[84],[8]
user-055266,1149599,0,1,Info National,2,[],[]
user-055266,1148418,1,3,Québec,18,[65],[9]
user-055285,1149961,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055285,1149892,1,1,Info National,13,[102],[]
user-055286,1148570,0,3,Québec,18,[],[9]
user-055286,1149892,1,1,Info National,5,[84],[8]
user-055287,1149688,0,3,Québec,6,[270],[9]
user-055287,1148570,1,7,Saguenay–Lac-St-Jean,15,[],[10]
user-055288,1149838,0,3,Québec,18,[65],[9]
user-055289,1149696,0,7,Saguenay–Lac-St-Jean,15,[65],[10]
user-055289,798102,1,1,Info National,2,"[71, 151]",[]
user-055290,1149521,0,1,Info National,5,[84],[8]
user-055306,1147153,0,1,Info National,13,[102],[]
user-055307,1149675,0,1,Info National,5,[84],[8]
user-055307,1149661,1,1,Info National,2,[],[]
user-055308,1149234,0,1,Info National,2,"[71, 151]",[]
user-055308,1067925,1,1,Info National,5,[84],[8]
user-055308,1149234,2,1,Info National,15,[65],[]
user-055309,1149671,0,1,Info National,2,"[148, 202]",[]
user-055309,1149892,1,1,Info National,13,"[101, 266]",[]
user-055309,1149917,2,13,Saskatchewan,20,[],[16]
user-055309,1149955,3,2,Grand Montréal,18,[204],[8]
user-055323,1149623,0,1,Info National,2,"[148, 162]",[]
user-055323,1149558,1,1,Info National,13,[102],[]
user-055324,661579,0,1,Info National,5,[84],[8]
user-055324,1149623,1,3,Québec,18,[65],[9]
user-055324,1149911,2,1,Info National,2,"[71, 151]",[]
user-055325,1149458,0,1,Info National,5,[84],[8]
user-055325,1149499,1,1,Info National,18,[347],[16]
user-055326,511348,0,1,Info National,2,"[83, 197]",[]
user-055327,1149415,0,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-055327,1149671,1,1,Info National,5,"[1, 148]",[]
user-055342,1149704,0,1,Info National,2,"[148, 162]",[]
user-055343,1149671,0,3,Québec,8,[54],[9]
user-055344,1149759,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055344,1149479,1,1,Info National,13,[102],[]
user-055345,1030593,0,1,Info National,5,[84],[8]
user-055345,1149440,1,1,Info National,2,[],[]
user-055345,1148554,2,3,Québec,6,[270],[9]
user-055346,1146488,0,1,Info National,13,"[102, 209]",[]
user-055346,1058807,1,1,Info National,2,"[173, 462]",[]
user-055347,1149892,0,1,Info National,18,"[75, 215]",[8]
user-055363,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055363,1149917,2,1,Info National,13,[102],[]
user-055364,1149671,0,1,Info National,2,[],[]
user-055364,1149448,1,10,Alberta,6,[41],[13]
user-055364,1149850,2,1,Info National,2,"[173, 462]",[]
user-055365,1149671,0,1,Info National,2,"[71, 151]",[]
user-055365,1149678,1,1,Info National,18,[347],[16]
user-055365,1149739,2,1,Info National,15,[65],[]
user-055365,1149759,3,31,Arts,11,[19],[]
user-055365,1149784,4,1,Info National,2,"[148, 202]",[]
user-055384,1149553,0,1,Info National,2,"[148, 162]",[]
user-055384,1148570,1,1,Info National,5,[102],[]
user-055385,1149607,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055385,1149658,1,1,Info National,13,[102],[]
user-055386,1149943,0,1,Info National,5,[84],[8]
user-055386,1149927,1,1,Info National,2,[],[]
user-055386,1149784,2,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-055386,1149614,3,3,Québec,18,[65],[9]
user-055386,1149945,4,1,Info National,5,[295],[]
user-055386,1149892,5,1,Info National,2,"[1, 148, 151, 211]",[]
user-055401,1149917,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055401,1149892,2,1,Info National,13,[102],[]
user-055402,1149592,0,1,Info National,5,[84],[8]
user-055402,1149626,1,1,Info National,2,[],[]
user-055402,1149558,2,3,Québec,18,[65],[9]
user-055402,1149623,3,1,Info National,2,"[71, 151]",[]
user-055402,1149427,4,1,Info National,5,[84],[8]
user-055402,1149671,5,1,Info National,18,[347],[16]
user-055403,1149619,0,1,Info National,15,[65],[]
user-055403,1148570,1,1,Info National,5,"[1, 148]",[]
user-055417,1149614,1,3,Québec,8,[54],[9]
user-055417,1149955,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-055418,1149729,0,1,Info National,13,[102],[]
user-055418,1149917,1,3,Québec,18,[],[9]
user-055419,1149671,0,1,Info National,5,[84],[8]
user-055420,1149677,0,1,Info National,2,[],[]
user-055420,1149671,1,3,Québec,20,[370],[9]
user-055421,1149671,0,1,Info National,13,"[102, 209]",[]
user-055421,1149675,1,1,Info National,2,"[71, 151]",[]
user-055421,1149963,2,1,Info National,5,[84],[8]
user-055438,1149955,2,1,Info National,13,"[71, 102]",[]
user-055438,1149996,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-055439,1149713,0,1,Info National,13,[102],[]
user-055439,1149713,1,3,Québec,18,[],[9]
user-055439,1149713,2,1,Info National,5,[84],[8]
user-055440,1148570,0,1,Info National,2,[],[]
user-055440,1149584,1,3,Québec,6,[270],[9]
user-055441,1149917,0,3,Québec,18,[65],[9]
user-055442,1148570,0,1,Info National,5,[84],[8]
user-055442,1149623,1,1,Info National,13,"[101, 266]",[]
user-055449,1093787,6,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055449,1093776,7,1,Info National,13,"[56, 102, 401, 463]",[]
user-055449,1099632,8,1,Info National,13,[102],[]
user-055449,1094012,9,3,Québec,17,[355],[9]
user-055450,1149458,0,5,Estrie,18,[169],[4]
user-055450,1149880,1,5,Estrie,18,[65],[4]
user-055450,1149458,2,7,Saguenay–Lac-St-Jean,15,[65],[10]
user-055451,1149608,0,1,Info National,5,[84],[8]
user-055451,1149499,1,24,Toronto,18,[204],"[26, 27, 28]"
user-055452,1149817,0,60,Thématique,9,[300],[]
user-055469,1149675,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055469,1149671,1,1,Info National,13,[102],[]
user-055470,1149892,0,1,Info National,5,[84],[8]
user-055470,1149936,1,3,Québec,17,[355],[9]
user-055471,1149623,0,3,Québec,18,[65],[9]
user-055471,1149411,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-055472,1149656,0,1,Info National,2,"[71, 151]",[]
user-055472,1149735,1,1,Info National,5,[84],[8]
user-055473,1149671,0,30,Sports,6,[41],[]
user-055473,1149961,1,1,Info National,15,[65],[]
user-055490,482664,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055491,1094327,0,1,Info National,13,[102],[]
user-055491,1149458,1,1,Info National,2,[],[]
user-055492,1149623,0,3,Québec,18,[65],[9]
user-055492,1149599,1,1,Info National,2,"[71, 151]",[]
user-055492,1148482,2,1,Info National,5,[84],[8]
user-055492,1149614,3,1,Info National,18,[347],[16]
user-055492,1149892,4,31,Arts,11,[110],[]
user-055493,1148311,0,2,Grand Montréal,18,[204],[8]
user-055493,1149660,1,1,Info National,2,"[173, 202]",[]
user-055508,1148316,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055509,1149371,0,1,Info National,13,[102],[]
user-055509,1149791,1,1,Info National,2,[],[]
user-055510,1149669,0,10,Alberta,6,[41],[13]
user-055510,1149864,1,24,Toronto,18,[204],"[26, 27, 28]"
user-055510,1149882,2,1,Info National,2,"[148, 202]",[]
user-055511,1149892,0,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-055511,1149043,1,4,Abitibi–Témiscamingue,13,"[102, 240]",[1]
user-055511,1149673,2,4,Abitibi–Témiscamingue,18,[],[1]
user-055511,1149704,3,2,Grand Montréal,18,"[204, 347]",[8]
user-055529,1149878,1,1,Info National,5,[102],[]
user-055530,1149335,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055530,1121234,1,1,Info National,13,[102],[]
user-055531,1149671,0,1,Info National,2,"[173, 204]",[]
user-055531,1149558,1,6,Mauricie–Centre-du-Québec,5,[92],[7]
user-055531,1149599,2,1,Info National,18,"[75, 215]",[8]
user-055532,1149911,0,1,Info National,5,[84],[8]
user-055532,1149930,1,1,Info National,18,[347],[16]
user-055532,1149956,2,7,Saguenay–Lac-St-Jean,17,[94],[10]
user-055533,808675,0,1,Info National,15,[65],[]
user-055547,1149671,0,1,Info National,2,"[148, 162]",[]
user-055547,1149599,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055547,1149892,2,1,Info National,13,[102],[]
user-055548,1149925,0,1,Info National,5,[84],[8]
user-055548,1149917,1,1,Info National,2,[],[]
user-055548,1149967,2,3,Québec,17,[355],[9]
user-055549,1149917,0,1,Info National,2,"[173, 204]",[]
user-055550,1149850,0,3,Québec,18,[65],[9]
user-055550,1149892,1,1,Info National,2,"[173, 462]",[]
user-055550,1149614,2,1,Info National,2,"[1, 148, 151, 211]",[]
user-055565,1148570,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055566,1149412,0,1,Info National,13,[102],[]
user-055567,1148570,0,1,Info National,5,[84],[8]
user-055568,1149892,0,1,Info National,2,[],[]
user-055568,1130609,1,3,Québec,17,[355],[9]
user-055569,1149614,0,9,Ottawa–Gatineau,17,[203],[12]
user-055569,1086727,1,3,Québec,18,[65],[9]
user-055569,745694,2,1,Info National,2,"[173, 462]",[]
user-055570,1149892,0,1,Info National,5,[84],[8]
user-055570,1149955,1,24,Toronto,18,[204],"[26, 27, 28]"
user-055584,1149614,2,3,Québec,8,[54],[9]
user-055584,1149892,3,1,Info National,13,"[71, 102]",[]
user-055585,1148570,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055585,1149658,1,1,Info National,13,[102],[]
user-055586,1149671,0,1,Info National,5,[84],[8]
user-055586,1149966,1,1,Info National,2,[],[]
user-055586,1149892,2,3,Québec,17,[355],[9]
user-055587,1149479,0,3,Québec,6,[270],[9]
user-055588,1149599,0,1,Info National,2,"[71, 151]",[]
user-055588,1149671,1,1,Info National,5,[84],[8]
user-055604,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055604,1149917,2,1,Info National,13,[102],[]
user-055605,1149892,0,1,Info National,5,[84],[8]
user-055605,1149819,1,1,Info National,2,[],[]
user-055606,1149645,0,3,Québec,17,[355],[9]
user-055606,1149623,1,3,Québec,18,[65],[9]
user-055607,1149660,0,1,Info National,2,"[71, 151]",[]
user-055607,1149892,1,1,Info National,5,[84],[8]
user-055607,1149799,2,1,Info National,13,"[101, 266]",[]
user-055608,1149553,0,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-055626,1148619,3,1,Info National,2,"[148, 162]",[]
user-055626,1149479,4,1,Info National,13,[102],[]
user-055627,1149892,0,1,Info National,2,[],[]
user-055628,1149510,0,1,Info National,2,"[71, 151]",[]
user-055628,1149704,1,1,Info National,5,[84],[8]
user-055628,1149512,2,1,Info National,18,[347],[16]
user-055629,1149599,0,1,Info National,15,[65],[]
user-055630,1149816,0,31,Arts,11,[110],[]
user-055631,1149739,0,1,Info National,2,"[148, 202]",[]
user-055631,1149740,1,31,Arts,11,[9],[8]
user-055647,1149656,1,1,Info National,2,"[148, 162]",[]
user-055648,1149043,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055648,1149093,1,1,Info National,13,[102],[]
user-055649,1149650,0,1,Info National,5,[84],[8]
user-055650,1149671,0,1,Info National,2,[],[]
user-055651,1149671,0,3,Québec,18,[65],[9]
user-055652,1149524,0,1,Info National,2,"[173, 462]",[]
user-055652,1149892,1,1,Info National,2,"[71, 151]",[]
user-055652,1149671,2,1,Info National,18,[347],[16]
user-055653,1149623,0,1,Info National,15,[65],[]
user-055666,1149614,1,3,Québec,8,[54],[9]
user-055667,1149892,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055667,1130609,1,1,Info National,13,[102],[]
user-055668,1149784,0,21,Nouveau-Brunswick,18,[27],[24]
user-055668,1149892,1,3,Québec,18,[65],[9]
user-055668,1149614,2,1,Info National,2,"[173, 462]",[]
user-055669,1149634,0,1,Info National,5,[84],[8]
user-055670,1149663,0,24,Toronto,18,[204],"[26, 27, 28]"
user-055670,1149910,1,1,Info National,15,[65],[]
user-055671,1148499,0,31,Arts,11,[19],[]
user-055691,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055692,1149729,0,1,Info National,13,[102],[]
user-055692,1149634,1,1,Info National,5,[84],[8]
user-055693,1149619,0,3,Québec,17,[355],[9]
user-055693,1149422,1,1,Info National,2,"[173, 462]",[]
user-055694,1149892,0,1,Info National,2,"[71, 151]",[]
user-055694,1149927,1,1,Info National,5,[84],[8]
user-055695,1149614,0,24,Toronto,18,[204],"[26, 27, 28]"
user-055695,1149892,1,1,Info National,18,[347],[16]
user-055696,1149298,0,1,Info National,2,"[148, 202]",[]
user-055712,1149892,6,1,Info National,13,"[56, 102, 401, 463]",[]
user-055712,1149941,7,1,Info National,13,[102],[]
user-055712,1149943,8,3,Québec,18,[],[9]
user-055713,1149952,0,1,Info National,2,[50],[]
user-055713,1149917,1,1,Info National,2,[],[]
user-055714,1149917,0,5,Estrie,5,[375],[4]
user-055714,1055828,1,3,Québec,17,[355],[9]
user-055715,1149892,0,1,Info National,2,"[173, 204]",[]
user-055715,1149663,1,3,Québec,18,[65],[9]
user-055715,1146699,2,1,Info National,13,"[102, 209]",[]
user-055729,763963,1,12,Manitoba,18,[65],[15]
user-055729,1149917,2,3,Québec,8,[54],[9]
user-055729,1149917,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-055730,1149599,0,1,Info National,13,[102],[]
user-055730,1149661,1,1,Info National,5,[84],[8]
user-055730,1149955,2,1,Info National,2,[],[]
user-055731,1149671,0,3,Québec,18,[65],[9]
user-055731,1149634,1,1,Info National,13,"[102, 209]",[]
user-055732,1149927,0,1,Info National,2,"[173, 462]",[]
user-055733,1149675,0,1,Info National,2,"[1, 148, 151, 211]",[]
user-055745,1149526,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055746,1149917,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055746,1149892,1,1,Info National,13,[102],[]
user-055746,1149966,2,1,Info National,2,[],[]
user-055747,1149634,0,3,Québec,6,[270],[9]
user-055747,1149660,1,5,Estrie,18,[65],[4]
user-055747,1149471,2,1,Info National,2,"[71, 151]",[]
user-055747,1149660,3,1,Info National,5,[84],[8]
user-055747,1149606,4,24,Toronto,18,[204],"[26, 27, 28]"
user-055747,1149653,5,1,Info National,18,[347],[16]
user-055762,1149677,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055762,1149675,2,1,Info National,2,"[148, 162]",[]
user-055762,1149614,3,1,Info National,13,"[71, 102]",[]
user-055762,1149892,4,1,Info National,13,"[56, 102, 401, 463]",[]
user-055763,1149656,0,1,Info National,13,[102],[]
user-055764,1149955,0,1,Info National,5,[84],[8]
user-055764,1149961,1,7,Saguenay–Lac-St-Jean,15,[],[10]
user-055764,1149996,2,11,Colombie-Britannique–Yukon,18,[96],[14]
user-055765,1149927,0,1,Info National,2,"[71, 151]",[]
user-055765,1149672,1,1,Info National,18,[347],[16]
user-055778,1149728,5,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055779,1149547,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055779,1149479,1,1,Info National,13,[102],[]
user-055779,1149759,2,3,Québec,17,[355],[9]
user-055779,1149547,3,3,Québec,6,[270],[9]
user-055779,1149919,4,3,Québec,20,[370],[9]
user-055779,1130582,5,1,Info National,2,"[173, 462]",[]
user-055779,1149675,6,1,Info National,2,"[1, 148, 151, 211]",[]
user-055779,1148915,7,1,Info National,2,"[71, 151]",[]
user-055780,1149927,0,1,Info National,18,[347],[16]
user-055796,1149614,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055797,1149415,0,1,Info National,13,[102],[]
user-055797,1149892,1,1,Info National,5,[84],[8]
user-055798,1149518,0,3,Québec,18,[65],[9]
user-055798,1149671,1,1,Info National,5,[295],[]
user-055799,1149671,0,1,Info National,2,"[173, 462]",[]
user-055800,1149350,0,1,Info National,18,"[75, 215]",[8]
user-055800,1148570,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-055801,1149671,0,1,Info National,2,"[71, 151]",[]
user-055802,1149697,0,1,Info National,5,[84],[8]
user-055817,1149880,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055817,1149911,1,1,Info National,13,[102],[]
user-055818,1149943,0,1,Info National,2,[],[]
user-055818,1149647,1,1,Info National,2,"[173, 204]",[]
user-055818,1149590,2,3,Québec,20,[370],[9]
user-055819,1149757,0,1,Info National,2,"[173, 462]",[]
user-055819,1148570,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-055819,1149784,2,54,Espaces autochtones,17,[96],[]
user-055819,1149675,3,1,Info National,2,"[71, 151]",[]
user-055819,1149850,4,1,Info National,5,[84],[8]
user-055835,1149671,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055835,1149704,1,1,Info National,13,[102],[]
user-055836,1149614,0,1,Info National,5,[84],[8]
user-055836,1149892,1,1,Info National,2,[],[]
user-055836,1149971,2,24,Toronto,18,[363],"[26, 27, 28]"
user-055837,1149671,0,3,Québec,18,[65],[9]
user-055838,1149663,0,1,Info National,2,"[173, 462]",[]
user-055838,1149917,1,1,Info National,2,"[71, 151]",[]
user-055839,1149799,0,1,Info National,5,[84],[8]
user-055840,1148570,0,24,Toronto,18,[204],"[26, 27, 28]"
user-055857,1149784,1,1,Info National,5,[102],[]
user-055858,1149375,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-055858,1149671,1,1,Info National,13,[102],[]
user-055859,1149653,0,1,Info National,5,[84],[8]
user-055859,1149671,1,1,Info National,2,[],[]
user-055860,1149927,0,1,Info National,2,"[71, 151]",[]
user-055860,1149661,1,1,Info National,5,[84],[8]
user-055861,1149614,0,1,Info National,18,[347],[16]
user-055861,1149927,1,1,Info National,15,[65],[]
user-055861,1149917,2,31,Arts,11,[19],[]
user-055880,1149653,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055880,1149645,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055880,1149553,2,1,Info National,13,[102],[]
user-055880,1149892,3,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-055880,1149614,4,21,Nouveau-Brunswick,18,[27],[24]
user-055881,1149660,0,3,Québec,18,[65],[9]
user-055881,1149729,1,1,Info National,2,"[71, 151]",[]
user-055882,1149934,0,1,Info National,5,[84],[8]
user-055882,1105366,1,24,Toronto,18,[204],"[26, 27, 28]"
user-055883,1149740,0,1,Info National,18,[347],[16]
user-055897,1149892,5,3,Québec,8,[54],[9]
user-055897,1149946,6,1,Info National,13,"[56, 102, 401, 463]",[]
user-055898,1149671,0,1,Info National,13,[102],[]
user-055898,1148570,1,1,Info National,5,[84],[8]
user-055899,1149850,0,1,Info National,2,[],[]
user-055899,1149679,1,9,Ottawa–Gatineau,17,[203],[12]
user-055899,1149784,2,1,Info National,13,"[102, 209]",[]
user-055899,1149675,3,1,Info National,2,"[71, 151]",[]
user-055899,1149892,4,1,Info National,5,[84],[8]
user-055900,1142655,0,1,Info National,15,[65],[]
user-055917,1149850,1,1,Info National,2,"[148, 162]",[]
user-055917,1149671,2,3,Québec,8,[54],[9]
user-055917,1149675,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-055917,1149599,4,1,Info National,13,[102],[]
user-055917,1149618,5,1,Info National,2,[],[]
user-055918,1149599,0,1,Info National,2,"[71, 151]",[]
user-055918,1149671,1,1,Info National,5,[84],[8]
user-055919,1148570,0,1,Info National,15,[65],[]
user-055919,1149920,1,1,Info National,2,"[16, 148]",[]
user-055919,1149553,2,1,Info National,2,"[148, 202]",[]
user-055934,1149819,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055934,1149673,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-055935,1149476,0,1,Info National,13,[102],[]
user-055936,1149671,0,1,Info National,2,[],[]
user-055936,1149553,1,3,Québec,17,[355],[9]
user-055936,1149759,2,1,Info National,2,"[173, 204]",[]
user-055936,1148570,3,3,Québec,18,[65],[9]
user-055936,1149554,4,1,Info National,5,[84],[8]
user-055936,1149672,5,1,Info National,18,[347],[16]
user-055936,1149911,6,6,Mauricie–Centre-du-Québec,8,[94],[7]
user-055954,1149614,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-055954,1149967,3,1,Info National,13,[102],[]
user-055955,1149627,0,1,Info National,2,[],[]
user-055955,1149892,1,1,Info National,2,"[173, 204]",[]
user-055956,1149599,0,5,Estrie,18,[65],[4]
user-055956,1149664,1,1,Info National,5,[84],[8]
user-055956,1149592,2,24,Toronto,18,[204],"[26, 27, 28]"
user-055956,1149578,3,1,Info National,18,[347],[16]
user-055956,1149524,4,1,Info National,15,[65],[]
user-055956,1149644,5,31,Arts,11,[110],[]
user-055976,1149286,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-055976,1149784,1,1,Info National,13,[102],[]
user-055976,1149623,2,1,Info National,2,[],[]
user-055977,1149671,0,3,Québec,17,[355],[9]
user-055978,1068242,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-055978,1094978,1,3,Québec,18,[65],[9]
user-055979,1149925,0,1,Info National,2,"[71, 151]",[]
user-055979,1149917,1,1,Info National,5,[84],[8]
user-055980,1149664,0,1,Info National,15,[65],[]
user-055980,1041070,1,1,Info National,2,"[83, 197]",[]
user-055995,1149607,0,3,Québec,8,[54],[9]
user-055995,1149917,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-055996,1149892,0,1,Info National,13,[102],[]
user-055997,1149887,0,1,Info National,2,[],[]
user-055997,1149898,1,1,Info National,13,"[102, 209]",[]
user-055998,1149511,0,1,Info National,2,"[1, 148, 151, 211]",[]
user-055998,1142929,1,1,Info National,2,"[71, 151]",[]
user-055999,1149671,0,1,Info National,5,[84],[8]
user-055999,1149553,1,1,Info National,18,[347],[16]
user-056000,692178,0,1,Info National,13,"[101, 266]",[]
user-056021,1149479,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-056022,1149892,0,1,Info National,13,[102],[]
user-056022,1149614,1,3,Québec,17,[355],[9]
user-056023,1149671,0,1,Info National,5,[84],[8]
user-056023,1149799,1,24,Toronto,18,[204],"[26, 27, 28]"
user-056023,1149660,2,1,Info National,5,"[1, 148]",[]
user-056023,1149653,3,2,Grand Montréal,18,[204],[8]
user-056024,1149614,0,4,Abitibi–Témiscamingue,13,"[102, 240]",[1]
user-056024,1149614,1,9,Ottawa–Gatineau,18,[361],[12]
